,day,month,numChecklists,numContributors,numSpecies,state,Year
35,5,2,50,36,124,NM,2016
36,6,2,111,67,146,NM,2016
37,7,2,138,60,154,NM,2016
38,8,2,29,23,101,NM,2016
39,9,2,31,32,123,NM,2016
40,10,2,39,33,106,NM,2016
41,11,2,45,41,119,NM,2016
42,12,2,210,169,153,NM,2016
43,13,2,290,214,162,NM,2016
44,14,2,285,222,170,NM,2016
45,15,2,197,155,154,NM,2016
46,16,2,72,48,145,NM,2016
47,17,2,85,55,145,NM,2016
48,18,2,54,45,122,NM,2016
49,19,2,72,50,140,NM,2016
50,20,2,135,71,160,NM,2016
51,21,2,133,73,173,NM,2016
52,22,2,65,48,131,NM,2016
53,23,2,51,40,116,NM,2016
54,24,2,60,43,130,NM,2016
55,25,2,58,45,128,NM,2016
56,26,2,83,57,136,NM,2016
57,27,2,154,71,160,NM,2016
58,28,2,119,81,154,NM,2016
59,29,2,46,40,133,NM,2016
60,1,3,57,45,148,NM,2016
61,2,3,55,39,113,NM,2016
62,3,3,60,51,139,NM,2016
63,4,3,69,47,153,NM,2016
64,5,3,73,58,165,NM,2016
65,6,3,109,69,159,NM,2016
66,7,3,35,36,122,NM,2016
67,8,3,57,48,129,NM,2016
68,9,3,49,41,127,NM,2016
69,10,3,60,48,136,NM,2016
70,11,3,57,40,145,NM,2016
71,12,3,81,51,137,NM,2016
72,13,3,116,78,169,NM,2016
73,14,3,63,48,151,NM,2016
74,15,3,46,39,122,NM,2016
75,16,3,55,46,132,NM,2016
76,17,3,62,45,137,NM,2016
77,18,3,97,63,157,NM,2016
78,19,3,132,75,167,NM,2016
79,20,3,111,66,182,NM,2016
80,21,3,49,43,141,NM,2016
81,22,3,28,30,125,NM,2016
82,23,3,30,35,106,NM,2016
83,24,3,52,47,157,NM,2016
84,25,3,49,44,157,NM,2016
85,26,3,94,66,162,NM,2016
86,27,3,95,76,177,NM,2016
87,28,3,47,48,142,NM,2016
88,29,3,65,39,150,NM,2016
89,30,3,69,58,166,NM,2016
90,31,3,66,52,172,NM,2016
91,1,4,66,55,160,NM,2016
92,2,4,112,82,177,NM,2016
93,3,4,116,85,175,NM,2016
94,4,4,66,58,171,NM,2016
95,5,4,54,41,162,NM,2016
96,6,4,63,51,156,NM,2016
97,7,4,101,62,167,NM,2016
98,8,4,63,62,166,NM,2016
99,9,4,151,96,188,NM,2016
100,10,4,134,77,192,NM,2016
101,11,4,88,59,188,NM,2016
102,12,4,81,59,178,NM,2016
103,13,4,78,58,188,NM,2016
104,14,4,87,64,185,NM,2016
105,15,4,95,70,202,NM,2016
106,16,4,144,93,213,NM,2016
107,17,4,168,78,224,NM,2016
108,18,4,70,56,185,NM,2016
109,19,4,82,60,192,NM,2016
110,20,4,94,78,193,NM,2016
111,21,4,103,74,212,NM,2016
112,22,4,81,56,172,NM,2016
113,23,4,184,96,233,NM,2016
114,24,4,169,89,230,NM,2016
115,25,4,77,68,191,NM,2016
116,26,4,68,50,192,NM,2016
117,27,4,77,67,199,NM,2016
118,28,4,82,57,182,NM,2016
119,29,4,121,67,211,NM,2016
120,30,4,226,93,262,NM,2016
121,1,5,147,85,225,NM,2016
122,2,5,86,77,210,NM,2016
123,3,5,97,83,227,NM,2016
124,4,5,112,81,241,NM,2016
125,5,5,113,90,214,NM,2016
126,6,5,100,69,213,NM,2016
127,7,5,136,93,251,NM,2016
128,8,5,167,103,244,NM,2016
129,9,5,81,68,194,NM,2016
130,10,5,111,91,221,NM,2016
131,11,5,76,68,189,NM,2016
132,12,5,124,81,235,NM,2016
133,13,5,122,91,237,NM,2016
134,14,5,629,185,284,NM,2016
135,15,5,154,103,231,NM,2016
136,16,5,100,79,223,NM,2016
137,17,5,119,68,204,NM,2016
138,18,5,116,72,217,NM,2016
139,19,5,97,72,213,NM,2016
140,20,5,127,70,207,NM,2016
141,21,5,183,83,223,NM,2016
142,22,5,173,92,210,NM,2016
143,23,5,100,67,186,NM,2016
144,24,5,55,54,179,NM,2016
145,25,5,56,53,165,NM,2016
146,26,5,63,48,165,NM,2016
147,27,5,67,52,207,NM,2016
148,28,5,108,71,205,NM,2016
149,29,5,106,81,218,NM,2016
150,30,5,193,76,212,NM,2016
151,31,5,61,52,165,NM,2016
152,1,6,57,51,171,NM,2016
153,2,6,72,57,192,NM,2016
154,3,6,72,66,182,NM,2016
155,4,6,139,66,205,NM,2016
156,5,6,214,83,189,NM,2016
157,6,6,74,57,177,NM,2016
158,7,6,55,40,157,NM,2016
159,8,6,65,38,148,NM,2016
160,9,6,38,30,150,NM,2016
161,10,6,117,53,198,NM,2016
162,11,6,190,60,186,NM,2016
163,12,6,243,70,200,NM,2016
164,13,6,55,35,154,NM,2016
165,14,6,46,43,149,NM,2016
166,15,6,58,44,160,NM,2016
167,16,6,54,43,155,NM,2016
168,17,6,52,40,152,NM,2016
169,18,6,128,51,165,NM,2016
170,19,6,115,52,161,NM,2016
171,20,6,39,34,125,NM,2016
172,21,6,48,36,147,NM,2016
173,22,6,38,49,135,NM,2016
174,23,6,37,35,144,NM,2016
175,24,6,118,52,167,NM,2016
176,25,6,96,48,190,NM,2016
177,26,6,109,50,203,NM,2016
178,27,6,31,30,120,NM,2016
179,28,6,50,47,171,NM,2016
180,29,6,59,44,165,NM,2016
181,30,6,57,54,142,NM,2016
182,1,7,77,71,143,NM,2016
183,2,7,101,60,194,NM,2016
184,3,7,153,90,198,NM,2016
185,4,7,92,60,175,NM,2016
186,5,7,47,44,162,NM,2016
187,6,7,43,36,144,NM,2016
188,7,7,48,43,128,NM,2016
189,8,7,54,48,179,NM,2016
190,9,7,97,75,214,NM,2016
191,10,7,75,66,196,NM,2016
192,11,7,41,34,158,NM,2016
193,12,7,53,42,163,NM,2016
194,13,7,66,52,173,NM,2016
195,14,7,76,53,180,NM,2016
196,15,7,57,52,148,NM,2016
197,16,7,57,49,193,NM,2016
198,17,7,103,61,194,NM,2016
199,18,7,69,49,177,NM,2016
200,19,7,51,43,142,NM,2016
201,20,7,67,58,154,NM,2016
202,21,7,56,59,150,NM,2016
203,22,7,57,57,170,NM,2016
204,23,7,52,55,164,NM,2016
205,24,7,97,75,199,NM,2016
206,25,7,49,47,164,NM,2016
207,26,7,67,42,160,NM,2016
208,27,7,49,37,172,NM,2016
209,28,7,59,38,170,NM,2016
210,29,7,55,51,179,NM,2016
211,30,7,145,72,217,NM,2016
212,31,7,84,85,193,NM,2016
213,1,8,59,51,149,NM,2016
214,2,8,78,47,185,NM,2016
215,3,8,70,52,147,NM,2016
216,4,8,64,42,172,NM,2016
217,5,8,106,51,185,NM,2016
218,6,8,89,66,207,NM,2016
219,7,8,109,72,207,NM,2016
220,8,8,67,47,159,NM,2016
221,9,8,65,43,175,NM,2016
222,10,8,79,55,200,NM,2016
223,11,8,52,48,154,NM,2016
224,12,8,84,54,190,NM,2016
225,13,8,88,73,206,NM,2016
226,14,8,141,75,212,NM,2016
227,15,8,70,58,172,NM,2016
228,16,8,71,53,183,NM,2016
229,17,8,79,69,198,NM,2016
230,18,8,40,45,156,NM,2016
231,19,8,50,48,182,NM,2016
232,20,8,113,70,208,NM,2016
233,21,8,126,62,214,NM,2016
234,22,8,55,43,178,NM,2016
235,23,8,59,47,165,NM,2016
236,24,8,49,39,160,NM,2016
237,25,8,50,39,161,NM,2016
238,26,8,59,46,180,NM,2016
239,27,8,116,66,215,NM,2016
240,28,8,111,66,213,NM,2016
241,29,8,38,32,158,NM,2016
242,30,8,61,41,147,NM,2016
243,31,8,46,39,134,NM,2016
244,1,9,38,40,164,NM,2016
245,2,9,79,60,191,NM,2016
246,3,9,144,81,222,NM,2016
247,4,9,120,68,229,NM,2016
248,5,9,110,64,195,NM,2016
249,6,9,64,50,176,NM,2016
250,7,9,82,60,192,NM,2016
251,8,9,85,55,206,NM,2016
252,9,9,59,40,189,NM,2016
253,10,9,107,70,218,NM,2016
254,11,9,111,67,225,NM,2016
255,12,9,53,45,158,NM,2016
256,13,9,50,34,169,NM,2016
257,14,9,52,39,179,NM,2016
258,15,9,58,43,173,NM,2016
259,16,9,81,47,204,NM,2016
260,17,9,126,62,203,NM,2016
261,18,9,102,57,219,NM,2016
262,19,9,56,39,170,NM,2016
263,20,9,48,36,161,NM,2016
264,21,9,51,42,159,NM,2016
265,22,9,39,31,134,NM,2016
266,23,9,49,42,150,NM,2016
267,24,9,79,59,192,NM,2016
268,25,9,66,49,182,NM,2016
269,26,9,56,51,140,NM,2016
270,27,9,53,39,142,NM,2016
271,28,9,60,50,133,NM,2016
272,29,9,58,37,154,NM,2016
273,30,9,66,50,170,NM,2016
274,1,10,80,62,157,NM,2016
275,2,10,99,69,190,NM,2016
276,3,10,36,34,113,NM,2016
277,4,10,44,39,128,NM,2016
278,5,10,53,48,139,NM,2016
279,6,10,65,53,157,NM,2016
280,7,10,77,53,171,NM,2016
281,8,10,121,69,204,NM,2016
282,9,10,81,67,186,NM,2016
283,10,10,71,50,153,NM,2016
284,11,10,29,34,122,NM,2016
285,12,10,57,45,142,NM,2016
286,13,10,32,35,124,NM,2016
287,14,10,72,49,149,NM,2016
288,15,10,64,58,143,NM,2016
289,16,10,81,57,142,NM,2016
290,17,10,33,35,106,NM,2016
291,18,10,26,23,106,NM,2016
292,19,10,54,50,118,NM,2016
293,20,10,41,37,111,NM,2016
294,21,10,43,40,140,NM,2016
295,22,10,85,68,155,NM,2016
296,23,10,110,70,165,NM,2016
297,24,10,45,40,123,NM,2016
298,25,10,37,32,122,NM,2016
299,26,10,64,48,127,NM,2016
300,27,10,57,37,115,NM,2016
301,28,10,54,49,148,NM,2016
302,29,10,69,50,138,NM,2016
303,30,10,73,66,139,NM,2016
304,31,10,38,31,98,NM,2016
305,1,11,29,29,98,NM,2016
306,2,11,33,28,97,NM,2016
307,3,11,40,28,114,NM,2016
308,4,11,36,30,100,NM,2016
309,5,11,67,59,138,NM,2016
310,6,11,102,55,159,NM,2016
311,7,11,45,41,127,NM,2016
312,8,11,44,31,117,NM,2016
313,9,11,43,35,124,NM,2016
314,10,11,51,40,133,NM,2016
315,11,11,63,42,153,NM,2016
316,12,11,102,67,147,NM,2016
317,13,11,124,59,158,NM,2016
318,14,11,57,32,117,NM,2016
319,15,11,62,51,141,NM,2016
320,16,11,62,50,139,NM,2016
321,17,11,37,28,96,NM,2016
322,18,11,70,58,144,NM,2016
323,19,11,114,65,159,NM,2016
324,20,11,133,85,170,NM,2016
325,21,11,83,42,113,NM,2016
326,22,11,66,44,137,NM,2016
327,23,11,73,57,144,NM,2016
328,24,11,62,51,126,NM,2016
329,25,11,83,58,148,NM,2016
330,26,11,72,59,141,NM,2016
331,27,11,41,41,113,NM,2016
332,28,11,28,26,98,NM,2016
333,29,11,27,33,107,NM,2016
334,30,11,51,43,137,NM,2016
335,1,12,58,44,134,NM,2016
336,2,12,52,47,123,NM,2016
337,3,12,93,56,134,NM,2016
338,4,12,198,84,169,NM,2016
339,5,12,47,32,108,NM,2016
340,6,12,56,38,126,NM,2016
341,7,12,60,43,123,NM,2016
342,8,12,43,40,113,NM,2016
343,9,12,78,47,143,NM,2016
344,10,12,144,67,147,NM,2016
345,11,12,124,69,167,NM,2016
346,12,12,62,41,132,NM,2016
347,13,12,66,48,120,NM,2016
348,14,12,92,60,151,NM,2016
349,15,12,87,57,158,NM,2016
350,16,12,107,54,140,NM,2016
351,17,12,201,84,158,NM,2016
352,18,12,201,67,167,NM,2016
353,19,12,46,38,140,NM,2016
354,20,12,44,43,132,NM,2016
355,21,12,54,51,131,NM,2016
356,22,12,31,28,83,NM,2016
357,23,12,69,51,138,NM,2016
358,24,12,82,58,148,NM,2016
359,25,12,62,46,129,NM,2016
360,26,12,144,76,165,NM,2016
361,27,12,62,64,140,NM,2016
362,28,12,118,67,167,NM,2016
363,29,12,143,66,158,NM,2016
364,30,12,170,83,165,NM,2016
365,31,12,111,72,154,NM,2016
0,1,1,210,94,172,NM,2017
1,2,1,225,102,173,NM,2017
2,3,1,110,72,143,NM,2017
3,4,1,128,74,158,NM,2017
4,5,1,85,66,129,NM,2017
5,6,1,61,58,127,NM,2017
6,7,1,130,88,164,NM,2017
7,8,1,139,88,156,NM,2017
8,9,1,92,68,154,NM,2017
9,10,1,96,64,127,NM,2017
10,11,1,101,76,158,NM,2017
11,12,1,91,77,152,NM,2017
12,13,1,103,80,153,NM,2017
13,14,1,210,105,161,NM,2017
14,15,1,92,64,135,NM,2017
15,16,1,148,80,158,NM,2017
16,17,1,97,59,111,NM,2017
17,18,1,89,66,120,NM,2017
18,19,1,78,61,127,NM,2017
19,20,1,80,62,130,NM,2017
20,21,1,88,51,150,NM,2017
21,22,1,173,73,162,NM,2017
22,23,1,54,46,108,NM,2017
23,24,1,53,42,102,NM,2017
24,25,1,72,51,135,NM,2017
25,26,1,113,50,137,NM,2017
26,27,1,92,55,131,NM,2017
27,28,1,254,91,162,NM,2017
28,29,1,227,105,169,NM,2017
29,30,1,94,63,132,NM,2017
30,31,1,74,57,140,NM,2017
31,1,2,80,58,136,NM,2017
32,2,2,69,58,132,NM,2017
33,3,2,130,67,164,NM,2017
34,4,2,191,102,170,NM,2017
35,5,2,181,93,156,NM,2017
36,6,2,74,53,115,NM,2017
37,7,2,69,51,134,NM,2017
38,8,2,104,76,144,NM,2017
39,9,2,132,67,146,NM,2017
40,10,2,141,77,149,NM,2017
41,11,2,189,103,165,NM,2017
42,12,2,116,56,145,NM,2017
43,13,2,59,50,95,NM,2017
44,14,2,77,59,119,NM,2017
45,15,2,86,61,142,NM,2017
46,16,2,111,78,137,NM,2017
47,17,2,321,235,161,NM,2017
48,18,2,656,332,176,NM,2017
49,19,2,532,283,192,NM,2017
50,20,2,412,200,168,NM,2017
51,21,2,107,70,133,NM,2017
52,22,2,82,71,119,NM,2017
53,23,2,74,54,134,NM,2017
54,24,2,91,58,141,NM,2017
55,25,2,152,89,161,NM,2017
56,26,2,135,87,171,NM,2017
57,27,2,90,66,125,NM,2017
58,28,2,66,46,114,NM,2017
59,1,3,137,76,160,NM,2017
60,2,3,132,80,157,NM,2017
61,3,3,104,69,151,NM,2017
62,4,3,185,89,183,NM,2017
63,5,3,146,88,174,NM,2017
64,6,3,63,52,110,NM,2017
65,7,3,76,65,139,NM,2017
66,8,3,88,67,150,NM,2017
67,9,3,150,78,146,NM,2017
68,10,3,168,82,157,NM,2017
69,11,3,174,102,187,NM,2017
70,12,3,150,95,179,NM,2017
71,13,3,87,63,134,NM,2017
72,14,3,126,80,141,NM,2017
73,15,3,124,82,160,NM,2017
74,16,3,129,77,160,NM,2017
75,17,3,136,85,162,NM,2017
76,18,3,231,120,181,NM,2017
77,19,3,172,103,167,NM,2017
78,20,3,98,65,138,NM,2017
79,21,3,99,76,135,NM,2017
80,22,3,109,86,156,NM,2017
81,23,3,89,68,142,NM,2017
82,24,3,94,63,140,NM,2017
83,25,3,189,91,194,NM,2017
84,26,3,159,98,176,NM,2017
85,27,3,81,63,149,NM,2017
86,28,3,78,66,156,NM,2017
87,29,3,91,66,168,NM,2017
88,30,3,88,70,164,NM,2017
89,31,3,69,69,163,NM,2017
90,1,4,122,80,175,NM,2017
91,2,4,216,99,183,NM,2017
92,3,4,98,71,158,NM,2017
93,4,4,64,53,138,NM,2017
94,5,4,109,72,166,NM,2017
95,6,4,164,94,176,NM,2017
96,7,4,123,88,182,NM,2017
97,8,4,189,109,202,NM,2017
98,9,4,156,103,197,NM,2017
99,10,4,94,86,183,NM,2017
100,11,4,105,76,159,NM,2017
101,12,4,128,83,179,NM,2017
102,13,4,141,81,200,NM,2017
103,14,4,170,99,197,NM,2017
104,15,4,181,106,202,NM,2017
105,16,4,203,115,212,NM,2017
106,17,4,103,81,192,NM,2017
107,18,4,100,83,177,NM,2017
108,19,4,81,67,169,NM,2017
109,20,4,142,83,187,NM,2017
110,21,4,166,88,219,NM,2017
111,22,4,172,105,242,NM,2017
112,23,4,179,97,205,NM,2017
113,24,4,112,82,188,NM,2017
114,25,4,85,65,173,NM,2017
115,26,4,134,87,217,NM,2017
116,27,4,105,77,215,NM,2017
117,28,4,108,85,223,NM,2017
118,29,4,176,104,226,NM,2017
119,30,4,182,115,251,NM,2017
120,1,5,160,99,221,NM,2017
121,2,5,161,109,231,NM,2017
122,3,5,123,94,212,NM,2017
123,4,5,146,96,226,NM,2017
124,5,5,164,110,225,NM,2017
125,6,5,313,125,257,NM,2017
126,7,5,213,124,235,NM,2017
127,8,5,125,91,202,NM,2017
128,9,5,112,79,187,NM,2017
129,10,5,146,80,201,NM,2017
130,11,5,134,87,212,NM,2017
131,12,5,172,91,246,NM,2017
132,13,5,634,176,286,NM,2017
133,14,5,161,115,226,NM,2017
134,15,5,101,74,211,NM,2017
135,16,5,99,77,186,NM,2017
136,17,5,109,79,206,NM,2017
137,18,5,84,61,185,NM,2017
138,19,5,150,73,229,NM,2017
139,20,5,170,104,228,NM,2017
140,21,5,173,91,213,NM,2017
141,22,5,100,68,191,NM,2017
142,23,5,121,81,205,NM,2017
143,24,5,121,91,203,NM,2017
144,25,5,66,58,173,NM,2017
145,26,5,124,81,188,NM,2017
146,27,5,143,81,199,NM,2017
147,28,5,185,103,218,NM,2017
148,29,5,176,101,185,NM,2017
149,30,5,137,77,185,NM,2017
150,31,5,160,73,202,NM,2017
151,1,6,120,80,172,NM,2017
152,2,6,103,60,181,NM,2017
153,3,6,268,90,203,NM,2017
154,4,6,263,84,196,NM,2017
155,5,6,112,56,162,NM,2017
156,6,6,123,71,171,NM,2017
157,7,6,121,71,185,NM,2017
158,8,6,122,63,157,NM,2017
159,9,6,134,74,182,NM,2017
160,10,6,131,76,180,NM,2017
161,11,6,192,80,190,NM,2017
162,12,6,81,63,155,NM,2017
163,13,6,121,52,150,NM,2017
164,14,6,107,63,157,NM,2017
165,15,6,91,57,154,NM,2017
166,16,6,63,55,177,NM,2017
167,17,6,158,80,191,NM,2017
168,18,6,198,76,184,NM,2017
169,19,6,66,58,135,NM,2017
170,20,6,55,48,138,NM,2017
171,21,6,71,61,171,NM,2017
172,22,6,71,57,147,NM,2017
173,23,6,61,55,160,NM,2017
174,24,6,229,86,201,NM,2017
175,25,6,133,78,193,NM,2017
176,26,6,83,59,165,NM,2017
177,27,6,94,67,175,NM,2017
178,28,6,86,65,171,NM,2017
179,29,6,64,51,164,NM,2017
180,30,6,60,48,164,NM,2017
181,1,7,69,62,164,NM,2017
182,2,7,98,63,168,NM,2017
183,3,7,103,63,183,NM,2017
184,4,7,102,74,171,NM,2017
185,5,7,79,50,167,NM,2017
186,6,7,100,61,165,NM,2017
187,7,7,61,53,151,NM,2017
188,8,7,115,71,201,NM,2017
189,9,7,121,62,183,NM,2017
190,10,7,70,51,158,NM,2017
191,11,7,79,54,157,NM,2017
192,12,7,64,62,164,NM,2017
193,13,7,77,78,175,NM,2017
194,14,7,109,70,190,NM,2017
195,15,7,191,90,202,NM,2017
196,16,7,93,66,185,NM,2017
197,17,7,63,53,155,NM,2017
198,18,7,71,57,172,NM,2017
199,19,7,76,62,166,NM,2017
200,20,7,82,62,159,NM,2017
201,21,7,72,48,161,NM,2017
202,22,7,141,90,202,NM,2017
203,23,7,197,82,201,NM,2017
204,24,7,55,60,159,NM,2017
205,25,7,63,58,164,NM,2017
206,26,7,43,37,149,NM,2017
207,27,7,67,56,166,NM,2017
208,28,7,82,63,171,NM,2017
209,29,7,108,62,183,NM,2017
210,30,7,133,69,193,NM,2017
211,31,7,60,43,145,NM,2017
212,1,8,78,54,152,NM,2017
213,2,8,63,60,154,NM,2017
214,3,8,71,55,160,NM,2017
215,4,8,79,49,203,NM,2017
216,5,8,72,65,176,NM,2017
217,6,8,132,69,216,NM,2017
218,7,8,62,45,158,NM,2017
219,8,8,70,55,176,NM,2017
220,9,8,72,59,167,NM,2017
221,10,8,56,49,161,NM,2017
222,11,8,72,62,173,NM,2017
223,12,8,124,85,210,NM,2017
224,13,8,121,85,210,NM,2017
225,14,8,61,55,161,NM,2017
226,15,8,96,71,190,NM,2017
227,16,8,80,78,183,NM,2017
228,17,8,88,69,187,NM,2017
229,18,8,80,74,186,NM,2017
230,19,8,200,80,217,NM,2017
231,20,8,141,74,217,NM,2017
232,21,8,85,55,160,NM,2017
233,22,8,57,52,153,NM,2017
234,23,8,62,54,175,NM,2017
235,24,8,88,68,184,NM,2017
236,25,8,85,64,174,NM,2017
237,26,8,206,90,216,NM,2017
238,27,8,110,77,206,NM,2017
239,28,8,62,51,165,NM,2017
240,29,8,68,50,196,NM,2017
241,30,8,60,55,192,NM,2017
242,31,8,98,69,179,NM,2017
243,1,9,121,95,181,NM,2017
244,2,9,146,91,222,NM,2017
245,3,9,131,84,217,NM,2017
246,4,9,120,84,220,NM,2017
247,5,9,70,62,173,NM,2017
248,6,9,99,65,198,NM,2017
249,7,9,108,64,197,NM,2017
250,8,9,400,71,198,NM,2017
251,9,9,205,102,218,NM,2017
252,10,9,251,91,222,NM,2017
253,11,9,84,54,190,NM,2017
254,12,9,73,64,194,NM,2017
255,13,9,64,58,179,NM,2017
256,14,9,81,67,184,NM,2017
257,15,9,98,71,208,NM,2017
258,16,9,129,96,223,NM,2017
259,17,9,114,86,211,NM,2017
260,18,9,78,63,192,NM,2017
261,19,9,54,57,165,NM,2017
262,20,9,78,64,174,NM,2017
263,21,9,71,67,199,NM,2017
264,22,9,95,78,176,NM,2017
265,23,9,171,110,213,NM,2017
266,24,9,172,96,224,NM,2017
267,25,9,117,87,196,NM,2017
268,26,9,125,86,184,NM,2017
269,27,9,90,77,174,NM,2017
270,28,9,87,65,174,NM,2017
271,29,9,124,82,182,NM,2017
272,30,9,175,103,212,NM,2017
273,1,10,187,111,232,NM,2017
274,2,10,65,59,163,NM,2017
275,3,10,62,61,158,NM,2017
276,4,10,92,58,170,NM,2017
277,5,10,75,63,165,NM,2017
278,6,10,96,77,193,NM,2017
279,7,10,128,80,218,NM,2017
280,8,10,118,80,199,NM,2017
281,9,10,96,74,163,NM,2017
282,10,10,92,75,159,NM,2017
283,11,10,71,70,134,NM,2017
284,12,10,74,56,168,NM,2017
285,13,10,83,68,163,NM,2017
286,14,10,149,96,190,NM,2017
287,15,10,163,109,177,NM,2017
288,16,10,98,72,175,NM,2017
289,17,10,94,75,159,NM,2017
290,18,10,119,89,163,NM,2017
291,19,10,82,66,146,NM,2017
292,20,10,113,80,146,NM,2017
293,21,10,104,87,170,NM,2017
294,22,10,137,86,185,NM,2017
295,23,10,59,60,125,NM,2017
296,24,10,76,69,141,NM,2017
297,25,10,72,61,140,NM,2017
298,26,10,68,64,126,NM,2017
299,27,10,80,57,120,NM,2017
300,28,10,116,77,170,NM,2017
301,29,10,132,91,166,NM,2017
302,30,10,51,48,126,NM,2017
303,31,10,66,53,133,NM,2017
304,1,11,78,58,140,NM,2017
305,2,11,72,57,142,NM,2017
306,3,11,97,79,145,NM,2017
307,4,11,131,93,171,NM,2017
308,5,11,119,76,149,NM,2017
309,6,11,103,74,158,NM,2017
310,7,11,90,68,154,NM,2017
311,8,11,96,71,152,NM,2017
312,9,11,115,69,151,NM,2017
313,10,11,112,79,159,NM,2017
314,11,11,155,88,177,NM,2017
315,12,11,153,92,169,NM,2017
316,13,11,65,59,146,NM,2017
317,14,11,104,75,159,NM,2017
318,15,11,86,71,152,NM,2017
319,16,11,115,78,151,NM,2017
320,17,11,108,74,150,NM,2017
321,18,11,208,119,170,NM,2017
322,19,11,155,88,173,NM,2017
323,20,11,74,64,136,NM,2017
324,21,11,64,62,125,NM,2017
325,22,11,74,68,147,NM,2017
326,23,11,113,77,160,NM,2017
327,24,11,133,79,159,NM,2017
328,25,11,137,76,164,NM,2017
329,26,11,128,79,170,NM,2017
330,27,11,90,52,122,NM,2017
331,28,11,62,56,122,NM,2017
332,29,11,87,59,145,NM,2017
333,30,11,90,72,138,NM,2017
334,1,12,83,73,157,NM,2017
335,2,12,145,89,167,NM,2017
336,3,12,133,92,154,NM,2017
337,4,12,69,58,129,NM,2017
338,5,12,66,65,127,NM,2017
339,6,12,77,62,143,NM,2017
340,7,12,73,62,133,NM,2017
341,8,12,46,44,128,NM,2017
342,9,12,93,73,151,NM,2017
343,10,12,115,79,155,NM,2017
344,11,12,50,53,120,NM,2017
345,12,12,46,49,126,NM,2017
346,13,12,81,69,130,NM,2017
347,14,12,97,65,150,NM,2017
348,15,12,128,78,164,NM,2017
349,16,12,230,112,187,NM,2017
350,17,12,324,122,161,NM,2017
351,18,12,102,74,134,NM,2017
352,19,12,73,67,134,NM,2017
353,20,12,74,66,135,NM,2017
354,21,12,77,63,139,NM,2017
355,22,12,96,75,149,NM,2017
356,23,12,133,86,149,NM,2017
357,24,12,89,77,150,NM,2017
358,25,12,69,67,124,NM,2017
359,26,12,202,93,155,NM,2017
360,27,12,146,93,157,NM,2017
361,28,12,131,96,158,NM,2017
362,29,12,187,102,161,NM,2017
363,30,12,234,107,184,NM,2017
364,31,12,187,110,162,NM,2017
0,1,1,68,35,126,NV,2016
1,2,1,74,46,146,NV,2016
2,3,1,50,37,136,NV,2016
3,4,1,36,27,112,NV,2016
4,5,1,9,12,84,NV,2016
5,6,1,23,20,97,NV,2016
6,7,1,13,20,94,NV,2016
7,8,1,48,31,130,NV,2016
8,9,1,34,27,119,NV,2016
9,10,1,34,25,115,NV,2016
10,11,1,18,16,84,NV,2016
11,12,1,15,13,106,NV,2016
12,13,1,15,20,102,NV,2016
13,14,1,12,15,99,NV,2016
14,15,1,17,16,114,NV,2016
15,16,1,36,30,126,NV,2016
16,17,1,43,32,138,NV,2016
17,18,1,24,23,108,NV,2016
18,19,1,11,16,101,NV,2016
19,20,1,27,23,115,NV,2016
20,21,1,19,18,112,NV,2016
21,22,1,23,21,109,NV,2016
22,23,1,40,30,124,NV,2016
23,24,1,46,28,131,NV,2016
24,25,1,22,20,111,NV,2016
25,26,1,12,12,84,NV,2016
26,27,1,31,20,122,NV,2016
27,28,1,25,24,121,NV,2016
28,29,1,20,18,125,NV,2016
29,30,1,29,23,118,NV,2016
30,31,1,18,19,101,NV,2016
31,1,2,23,18,110,NV,2016
32,2,2,25,14,103,NV,2016
33,3,2,25,24,108,NV,2016
34,4,2,21,14,119,NV,2016
35,5,2,25,22,128,NV,2016
36,6,2,31,24,109,NV,2016
37,7,2,22,22,128,NV,2016
38,8,2,22,19,116,NV,2016
39,9,2,14,16,104,NV,2016
40,10,2,24,20,113,NV,2016
41,11,2,11,15,68,NV,2016
42,12,2,90,78,131,NV,2016
43,13,2,104,94,145,NV,2016
44,14,2,136,102,141,NV,2016
45,15,2,83,77,124,NV,2016
46,16,2,20,17,107,NV,2016
47,17,2,24,22,119,NV,2016
48,18,2,15,17,92,NV,2016
49,19,2,20,18,98,NV,2016
50,20,2,27,24,114,NV,2016
51,21,2,23,27,115,NV,2016
52,22,2,18,16,105,NV,2016
53,23,2,7,10,72,NV,2016
54,24,2,18,18,117,NV,2016
55,25,2,9,11,68,NV,2016
56,26,2,21,16,102,NV,2016
57,27,2,21,16,87,NV,2016
58,28,2,19,21,113,NV,2016
59,29,2,18,16,102,NV,2016
60,1,3,15,20,95,NV,2016
61,2,3,25,28,130,NV,2016
62,3,3,19,18,104,NV,2016
63,4,3,13,20,108,NV,2016
64,5,3,33,25,127,NV,2016
65,6,3,24,18,97,NV,2016
66,7,3,8,13,92,NV,2016
67,8,3,20,19,102,NV,2016
68,9,3,20,20,123,NV,2016
69,10,3,17,21,111,NV,2016
70,11,3,20,17,102,NV,2016
71,12,3,29,24,110,NV,2016
72,13,3,20,20,106,NV,2016
73,14,3,20,18,103,NV,2016
74,15,3,27,27,130,NV,2016
75,16,3,21,23,111,NV,2016
76,17,3,24,27,117,NV,2016
77,18,3,35,28,142,NV,2016
78,19,3,46,40,132,NV,2016
79,20,3,18,19,105,NV,2016
